,StorageLevel,Inflow,Outflow,SnowDepth,Snowfall,Precipitation,AvgTemp,Precip_7d_sum,Precip_30d_sum,Temp_7d_avg,SnowDepth_30d_avg,Snowfall_7d_sum,Month,Forecast_Precip_7d_sum,Forecast_Temp_7d_avg
2010-02-04,143.32,4.03,4.85,0.0,0,0.0,-1.8,5.0,6.0,1.5142857142857125,0.2,3.0,2,9.5,1.2142857142857122
2010-02-05,143.3,4.08,4.36,0.0,0,0.5,-2.0,5.5,6.0,0.7285714285714265,0.2,3.0,2,9.5,1.457142857142855
2010-02-06,143.3,4.31,4.31,6.0,7,4.0,-4.5,9.5,10.0,-0.4571428571428592,0.4,10.0,2,5.5,2.014285714285712
2010-02-07,143.29,4.01,4.28,4.0,0,0.0,1.2,9.0,10.0,-0.9285714285714306,0.5333333333333333,10.0,2,5.5,2.0285714285714262
2010-02-08,143.28,3.97,4.53,0.0,0,0.0,3.1,5.5,10.0,-0.9857142857142878,0.5333333333333333,7.0,2,5.5,1.9142857142857121
2010-02-09,143.28,6.38,4.46,0.0,0,0.0,6.8,4.5,10.0,-2.157004733557447e-15,0.5333333333333333,7.0,2,5.5,1.1142857142857123
2010-02-10,143.41,7.7,4.38,0.0,0,0.5,2.7,5.0,10.5,0.7857142857142837,0.5333333333333333,7.0,2,5.0,0.7714285714285694
2010-02-11,143.49,6.01,4.34,4.0,4,4.5,1.2,9.5,14.5,1.2142857142857122,0.6666666666666666,11.0,2,1.0,0.6857142857142835
2010-02-12,143.55,5.53,4.42,5.0,1,0.5,-0.3,9.5,15.0,1.457142857142855,0.8333333333333334,12.0,2,1.5,1.014285714285712
2010-02-13,143.57,4.93,4.64,1.0,0,0.0,-0.6,5.5,15.0,2.014285714285712,0.8666666666666667,5.0,2,2.5,1.257142857142855
2010-02-14,143.57,4.8,4.8,0.0,0,0.0,1.3,5.5,15.0,2.0285714285714262,0.8666666666666667,5.0,2,2.5,1.314285714285712
2010-02-15,143.55,4.27,5.12,0.0,0,0.0,2.3,5.5,15.0,1.9142857142857121,0.8666666666666667,5.0,2,2.5,1.3857142857142837
2010-02-16,143.52,4.18,5.29,0.0,0,0.0,1.2,5.5,15.0,1.1142857142857123,0.8666666666666667,5.0,2,2.5,2.214285714285712
2010-02-17,143.48,4.19,5.3,0.0,0,0.0,0.3,5.0,15.0,0.7714285714285694,0.8666666666666667,5.0,2,2.5,3.1142857142857117
2010-02-18,143.43,3.86,5.25,1.0,1,0.5,0.6,1.0,15.5,0.6857142857142835,0.9,2.0,2,2.0,4.142857142857141
2010-02-19,143.4,4.23,4.77,1.0,1,1.0,2.0,1.5,16.5,1.014285714285712,0.9333333333333333,2.0,2,2.5,4.999999999999998
2010-02-20,143.39,4.19,4.19,2.0,1,1.0,1.1,2.5,17.5,1.257142857142855,1.0,3.0,2,7.5,5.614285714285712
2010-02-21,143.38,3.99,4.27,0.0,0,0.0,1.7,2.5,17.5,1.314285714285712,1.0,3.0,2,7.5,5.899999999999998
2010-02-22,143.36,3.77,4.33,0.0,0,0.0,2.8,2.5,17.5,1.3857142857142837,1.0,3.0,2,13.5,5.914285714285712
2010-02-23,143.35,3.76,4.32,0.0,0,0.0,7.0,2.5,17.5,2.214285714285712,1.0,3.0,2,16.0,4.999999999999997
2010-02-24,143.34,4.34,4.34,0.0,0,0.0,6.6,2.5,17.5,3.1142857142857117,1.0,3.0,2,16.0,4.614285714285712
2010-02-25,143.35,4.88,4.32,0.0,0,0.0,7.8,2.0,17.5,4.142857142857141,1.0,2.0,2,31.0,4.042857142857141
2010-02-26,143.41,7.26,4.22,0.0,0,1.5,8.0,2.5,19.0,4.999999999999998,1.0,1.0,2,42.5,4.27142857142857
2010-02-27,143.59,11.19,5.89,0.0,0,6.0,5.4,7.5,25.0,5.614285714285712,1.0,0.0,2,37.0,4.614285714285712
2010-02-28,143.68,8.19,7.62,0.0,0,0.0,3.7,7.5,25.0,5.899999999999998,1.0,0.0,2,37.5,4.571428571428569
2010-03-01,143.66,6.64,7.49,3.0,3,6.0,2.9,13.5,31.0,5.914285714285712,1.1,3.0,3,31.5,4.514285714285712
2010-03-02,143.66,6.49,6.49,5.0,2,2.5,0.6,16.0,33.0,4.999999999999997,1.2666666666666666,5.0,3,39.5,4.342857142857141
2010-03-03,143.64,6.2,6.76,0.0,0,0.0,3.9,16.0,29.5,4.614285714285712,1.1666666666666667,5.0,3,63.0,3.885714285714283
2010-03-04,143.63,6.09,6.38,0.0,0,15.0,3.8,31.0,43.5,4.042857142857141,1.0666666666666667,5.0,3,48.5,3.8285714285714265
2010-03-05,143.71,14.0,8.36,0.0,0,13.0,9.6,42.5,56.5,4.27142857142857,1.0666666666666667,5.0,3,35.5,3.0428571428571405
2010-03-06,143.9,13.61,9.62,0.0,0,0.5,7.8,37.0,57.0,4.614285714285712,1.0666666666666667,5.0,3,35.0,2.828571428571426
2010-03-07,143.99,10.97,9.55,0.0,0,0.5,3.4,37.5,57.0,4.571428571428569,1.0666666666666667,5.0,3,34.5,3.0999999999999974
2010-03-08,144.02,9.0,8.13,0.0,0,0.0,2.5,31.5,53.0,4.514285714285712,0.8666666666666667,2.0,3,37.5,3.585714285714283
2010-03-09,144.07,7.97,5.96,10.0,11,10.5,-0.6,39.5,63.5,4.342857142857141,1.0666666666666667,11.0,3,28.0,4.999999999999998
2010-03-10,144.16,8.36,6.05,24.0,14,23.5,0.7,63.0,87.0,3.885714285714283,1.8666666666666667,25.0,3,4.5,5.385714285714284
2010-03-11,144.22,7.87,6.12,11.0,0,0.5,3.4,48.5,87.5,3.8285714285714265,2.2333333333333334,25.0,3,4.0,5.471428571428569
2010-03-12,144.27,7.29,6.13,4.0,0,0.0,4.1,35.5,87.0,3.0428571428571405,2.3666666666666667,25.0,3,4.0,5.5142857142857125
2010-03-13,144.34,9.55,6.03,0.0,0,0.0,6.3,35.0,82.5,2.828571428571426,2.2333333333333334,25.0,3,4.0,5.871428571428568
2010-03-14,144.47,8.96,5.71,0.0,0,0.0,5.3,34.5,82.0,3.0999999999999974,2.066666666666667,25.0,3,4.0,6.242857142857141
2010-03-15,144.56,7.83,5.75,0.0,0,3.0,5.9,37.5,85.0,3.585714285714283,2.033333333333333,25.0,3,1.0,6.128571428571427
2010-03-16,144.69,12.55,5.65,0.0,0,1.0,9.3,28.0,86.0,4.999999999999998,2.033333333333333,14.0,3,0.0,5.928571428571426
2010-03-17,144.93,11.42,5.64,0.0,0,0.0,3.4,4.5,86.0,5.385714285714284,2.033333333333333,0.0,3,0.0,6.314285714285712
2010-03-18,145.07,8.75,5.37,0.0,0,0.0,4.0,4.0,86.0,5.471428571428569,2.033333333333333,0.0,3,13.5,6.04285714285714
2010-03-19,145.17,7.66,4.57,0.0,0,0.0,4.4,4.0,86.0,5.5142857142857125,2.033333333333333,0.0,3,13.5,6.085714285714284
2010-03-20,145.26,7.32,4.51,0.0,0,0.0,8.8,4.0,85.5,5.871428571428568,2.0,0.0,3,13.5,5.185714285714283
2010-03-21,145.41,11.32,4.39,0.0,0,0.0,7.9,4.0,84.5,6.242857142857141,1.9666666666666666,0.0,3,13.5,4.1999999999999975
2010-03-22,145.62,9.62,4.5,0.0,0,0.0,5.1,1.0,83.5,6.128571428571427,1.9,0.0,3,13.5,3.771428571428569
2010-03-23,145.74,7.72,4.49,0.0,0,0.0,7.9,0.0,83.5,5.928571428571426,1.9,0.0,3,13.5,3.099999999999998
2010-03-24,145.83,7.12,4.53,0.0,0,0.0,6.1,0.0,83.5,6.314285714285712,1.9,0.0,3,13.5,2.971428571428569
2010-03-25,145.92,7.34,4.4,0.0,0,13.5,2.1,13.5,97.0,6.04285714285714,1.9,0.0,3,0.0,3.9571428571428546
2010-03-26,146.0,6.76,4.46,0.0,0,0.0,4.7,13.5,97.0,6.085714285714284,1.9,0.0,3,1.0,4.571428571428569
2010-03-27,146.06,6.12,4.46,0.0,0,0.0,2.5,13.5,97.0,5.185714285714283,1.9,0.0,3,1.0,5.185714285714283
2010-03-28,146.1,5.39,4.39,0.0,0,0.0,1.0,13.5,95.5,4.1999999999999975,1.9,0.0,3,1.0,5.928571428571426
2010-03-29,146.12,5.14,4.48,0.0,0,0.0,2.1,13.5,89.5,3.771428571428569,1.9,0.0,3,24.0,6.74285714285714
2010-03-30,146.14,5.31,4.31,0.0,0,0.0,3.2,13.5,89.5,3.099999999999998,1.9,0.0,3,24.0,7.842857142857142
2010-03-31,146.17,4.78,3.77,0.0,0,0.0,5.2,13.5,83.5,2.971428571428569,1.8,0.0,3,24.0,8.428571428571427
2010-04-01,146.2,4.76,3.76,0.0,0,0.0,9.0,0.0,81.0,3.9571428571428546,1.6333333333333333,0.0,4,24.0,7.999999999999998
2010-04-02,146.27,7.08,3.72,0.0,0,1.0,9.0,1.0,82.0,4.571428571428569,1.6333333333333333,0.0,4,23.0,7.77142857142857
2010-04-03,146.37,6.71,3.65,0.0,0,0.0,6.8,1.0,67.0,5.185714285714283,1.6333333333333333,0.0,4,23.0,8.328571428571427
2010-04-04,146.44,5.8,3.76,0.0,0,0.0,6.2,1.0,54.0,5.928571428571426,1.6333333333333333,0.0,4,23.0,9.27142857142857
2010-04-05,146.52,7.9,3.78,0.0,0,23.0,7.8,24.0,76.5,6.74285714285714,1.6333333333333333,0.0,4,32.0,8.828571428571427
2010-04-06,146.67,9.35,3.81,0.0,0,0.0,10.9,24.0,76.0,7.842857142857142,1.6333333333333333,0.0,4,38.5,8.814285714285713
2010-04-07,146.85,10.1,3.78,0.0,0,0.0,9.3,24.0,76.0,8.428571428571427,1.6333333333333333,0.0,4,38.5,8.442857142857141
2010-04-08,147.0,8.45,3.82,0.0,0,0.0,6.0,24.0,65.5,7.999999999999998,1.3,0.0,4,38.5,8.47142857142857
2010-04-09,147.1,7.1,3.88,0.0,0,0.0,7.4,23.0,42.0,7.77142857142857,0.5,0.0,4,38.5,8.057142857142855
2010-04-10,147.19,7.04,3.8,0.0,0,0.0,10.7,23.0,41.5,8.328571428571427,0.13333333333333333,0.0,4,50.0,6.97142857142857
2010-04-11,147.31,8.41,3.7,0.0,0,0.0,12.8,23.0,41.5,9.27142857142857,0.0,0.0,4,50.0,6.099999999999999
2010-04-12,147.47,11.84,3.78,0.0,0,32.0,4.7,32.0,73.5,8.828571428571427,0.0,0.0,4,18.0,6.414285714285713
2010-04-13,147.77,16.47,3.82,0.0,0,6.5,10.8,38.5,80.0,8.814285714285713,0.0,0.0,4,11.5,6.17142857142857
2010-04-14,148.08,13.71,3.85,0.0,0,0.0,6.7,38.5,77.0,8.442857142857141,0.0,0.0,4,11.5,6.9571428571428555
2010-04-15,148.28,10.08,3.92,0.0,0,0.0,6.2,38.5,76.0,8.47142857142857,0.0,0.0,4,23.0,6.914285714285712
2010-04-16,148.42,8.63,3.97,0.0,0,0.0,4.5,38.5,76.0,8.057142857142855,0.0,0.0,4,26.0,7.0142857142857125
2010-04-17,148.54,8.99,3.89,0.0,0,11.5,3.1,50.0,87.5,6.97142857142857,0.0,0.0,4,16.0,7.44285714285714
2010-04-18,148.65,8.26,3.91,0.0,0,0.0,6.7,50.0,87.5,6.099999999999999,0.0,0.0,4,16.0,8.028571428571427
2010-04-19,148.76,7.65,4.07,0.0,0,0.0,6.9,18.0,87.5,6.414285714285713,0.0,0.0,4,17.0,8.328571428571426
2010-04-20,148.84,7.32,4.11,0.0,0,0.0,9.1,11.5,87.5,6.17142857142857,0.0,0.0,4,23.5,8.114285714285712
2010-04-21,148.94,8.49,4.06,0.0,0,0.0,12.2,11.5,87.5,6.9571428571428555,0.0,0.0,4,88.0,7.742857142857141
2010-04-22,149.04,9.45,5.39,0.0,0,11.5,5.9,23.0,99.0,6.914285714285712,0.0,0.0,4,78.0,8.699999999999998
2010-04-23,149.12,9.58,7.13,0.0,0,3.0,5.2,26.0,102.0,7.0142857142857125,0.0,0.0,4,75.0,9.699999999999998
2010-04-24,149.17,8.71,7.08,0.0,0,1.5,6.1,16.0,90.0,7.44285714285714,0.0,0.0,4,73.5,10.7
2010-04-25,149.19,7.6,7.18,0.0,0,0.0,10.8,16.0,90.0,8.028571428571427,0.0,0.0,4,73.5,11.114285714285712
2010-04-26,149.2,7.2,7.2,0.0,0,1.0,9.0,17.0,91.0,8.328571428571426,0.0,0.0,4,72.5,12.214285714285712
2010-04-27,149.22,9.3,8.07,0.0,0,6.5,7.6,23.5,97.5,8.114285714285712,0.0,0.0,4,66.0,13.928571428571427
2010-04-28,149.32,41.93,36.55,0.0,0,64.5,9.6,88.0,162.0,7.742857142857141,0.0,0.0,4,1.5,15.157142857142857
2010-04-29,149.33,35.7,38.61,0.0,0,1.5,12.6,78.0,163.5,8.699999999999998,0.0,0.0,4,0.0,15.585714285714284
2010-04-30,149.26,21.09,23.15,0.0,0,0.0,12.2,75.0,163.5,9.699999999999998,0.0,0.0,4,11.5,15.97142857142857
2010-05-01,149.22,16.63,17.45,0.0,0,0.0,13.1,73.5,163.5,10.7,0.0,0.0,5,11.5,16.314285714285713
2010-05-02,149.21,14.67,15.09,0.0,0,0.0,13.7,73.5,162.5,11.114285714285712,0.0,0.0,5,11.5,16.52857142857143
2010-05-03,149.2,12.64,13.87,0.0,0,0.0,16.7,72.5,162.5,12.214285714285712,0.0,0.0,5,11.5,15.942857142857141
2010-05-04,149.14,12.62,15.9,0.0,0,0.0,19.6,66.0,162.5,13.928571428571427,0.0,0.0,5,31.0,14.97142857142857
2010-05-05,149.04,11.55,16.02,0.0,0,0.0,18.2,1.5,139.5,15.157142857142857,0.0,0.0,5,48.0,14.128571428571428
2010-05-06,148.95,10.42,12.43,0.0,0,0.0,15.6,0.0,139.5,15.585714285714284,0.0,0.0,5,48.0,13.557142857142853
2010-05-07,148.94,10.58,10.17,0.0,0,11.5,14.9,11.5,151.0,15.97142857142857,0.0,0.0,5,36.5,13.01428571428571
2010-05-08,148.94,8.53,10.15,0.0,0,0.0,15.5,11.5,151.0,16.314285714285713,0.0,0.0,5,36.5,12.4
2010-05-09,148.88,7.75,10.16,0.0,0,0.0,15.2,11.5,151.0,16.52857142857143,0.0,0.0,5,36.5,11.914285714285713
2010-05-10,148.82,6.37,7.97,0.0,0,0.0,12.6,11.5,151.0,15.942857142857141,0.0,0.0,5,36.5,12.428571428571425
2010-05-11,148.81,7.34,6.15,0.0,0,19.5,12.8,31.0,170.5,14.97142857142857,0.0,0.0,5,17.0,13.214285714285712
2010-05-12,148.9,10.38,6.76,0.0,0,17.0,12.3,48.0,155.5,14.128571428571428,0.0,0.0,5,4.0,13.757142857142854
2010-05-13,148.94,6.9,6.09,0.0,0,0.0,11.6,48.0,149.0,13.557142857142853,0.0,0.0,5,10.5,14.385714285714284
2010-05-14,148.95,6.12,6.12,0.0,0,0.0,11.1,36.5,149.0,13.01428571428571,0.0,0.0,5,10.5,15.714285714285712
2010-05-15,148.95,5.63,6.04,0.0,0,0.0,11.2,36.5,149.0,12.4,0.0,0.0,5,10.5,16.671428571428567
2010-05-16,148.94,5.64,6.05,0.0,0,0.0,11.8,36.5,149.0,11.914285714285713,0.0,0.0,5,13.5,16.957142857142856
2010-05-17,148.91,4.96,6.16,0.0,0,0.0,16.2,36.5,137.5,12.428571428571425,0.0,0.0,5,112.5,16.714285714285715
2010-05-18,148.88,4.95,6.17,0.0,0,0.0,18.3,17.0,137.5,13.214285714285712,0.0,0.0,5,122.0,16.74285714285714
2010-05-19,148.86,5.3,6.1,0.0,0,4.0,16.1,4.0,141.5,13.757142857142854,0.0,0.0,5,130.0,16.21428571428571
2010-05-20,148.87,7.21,6.01,0.0,0,6.5,16.0,10.5,148.0,14.385714285714284,0.0,0.0,5,123.5,15.757142857142854
2010-05-21,148.88,5.71,6.12,0.0,0,0.0,20.4,10.5,148.0,15.714285714285712,0.0,0.0,5,123.5,14.899999999999997
2010-05-22,148.85,4.91,6.11,0.0,0,0.0,17.9,10.5,136.5,16.671428571428567,0.0,0.0,5,123.5,13.999999999999998
2010-05-23,148.82,4.81,6.0,0.0,0,3.0,13.8,13.5,136.5,16.957142857142856,0.0,0.0,5,120.5,13.828571428571427
2010-05-24,149.01,64.66,54.17,0.0,0,99.0,14.5,112.5,234.0,16.714285714285715,0.0,0.0,5,21.5,13.699999999999998
2010-05-25,148.87,45.06,56.34,0.0,0,9.5,18.5,122.0,243.5,16.74285714285714,0.0,0.0,5,12.0,13.057142857142853
2010-05-26,148.81,34.97,31.37,0.0,0,12.0,12.4,130.0,254.5,16.21428571428571,0.0,0.0,5,0.0,13.528571428571427
2010-05-27,148.93,23.86,21.44,0.0,0,0.0,12.8,123.5,248.0,15.757142857142854,0.0,0.0,5,0.0,14.142857142857142
2010-05-28,148.9,17.46,20.68,0.0,0,0.0,14.4,123.5,183.5,14.899999999999997,0.0,0.0,5,0.0,14.728571428571428
2010-05-29,148.81,13.81,17.81,0.0,0,0.0,11.6,123.5,182.0,13.999999999999998,0.0,0.0,5,19.0,15.228571428571428
2010-05-30,148.68,11.45,17.78,0.0,0,0.0,12.6,120.5,182.0,13.828571428571427,0.0,0.0,5,19.0,15.87142857142857
2010-05-31,148.53,10.18,14.1,0.0,0,0.0,13.6,21.5,182.0,13.699999999999998,0.0,0.0,5,19.0,16.657142857142855
2010-06-01,148.47,9.61,11.96,0.0,0,0.0,14.0,12.0,182.0,13.057142857142853,0.0,0.0,6,19.0,17.185714285714287
2010-06-02,148.39,8.42,11.92,0.0,0,0.0,15.7,0.0,182.0,13.528571428571427,0.0,0.0,6,19.0,17.628571428571426
2010-06-03,148.3,7.61,11.85,0.0,0,0.0,17.1,0.0,182.0,14.142857142857142,0.0,0.0,6,19.0,17.957142857142856
2010-06-04,148.19,7.68,11.89,0.0,0,0.0,18.5,0.0,182.0,14.728571428571428,0.0,0.0,6,19.0,18.014285714285712
2010-06-05,148.08,8.44,11.85,0.0,0,19.0,15.1,19.0,201.0,15.228571428571428,0.0,0.0,6,0.0,18.8
2010-06-06,147.99,7.73,11.89,0.0,0,0.0,17.1,19.0,189.5,15.87142857142857,0.0,0.0,6,0.0,19.285714285714285
2010-06-07,147.85,6.2,11.06,0.0,0,0.0,19.1,19.0,189.5,16.657142857142855,0.0,0.0,6,8.0,19.071428571428573
2010-06-08,147.74,5.74,10.21,0.0,0,0.0,17.7,19.0,189.5,17.185714285714287,0.0,0.0,6,15.0,19.328571428571426
2010-06-09,147.62,5.48,9.54,0.0,0,0.0,18.8,19.0,189.5,17.628571428571426,0.0,0.0,6,50.0,19.628571428571426
2010-06-10,147.52,5.47,9.14,0.0,0,0.0,19.4,19.0,170.0,17.957142857142856,0.0,0.0,6,50.0,20.099999999999998
2010-06-11,147.42,5.39,9.04,0.0,0,0.0,18.9,19.0,153.0,18.014285714285712,0.0,0.0,6,50.0,20.485714285714284
2010-06-12,147.32,5.35,8.98,0.0,0,0.0,20.6,0.0,153.0,18.8,0.0,0.0,6,50.5,20.67142857142857
2010-06-13,147.21,4.68,9.0,0.0,0,0.0,20.5,0.0,153.0,19.285714285714285,0.0,0.0,6,50.5,21.04285714285714
2010-06-14,147.11,6.34,8.85,0.0,0,8.0,17.6,8.0,161.0,19.071428571428573,0.0,0.0,6,47.0,21.82857142857143
2010-06-15,147.06,6.91,9.05,0.0,0,7.0,19.5,15.0,168.0,19.328571428571426,0.0,0.0,6,40.0,22.414285714285715
2010-06-16,147.05,13.3,13.65,0.0,0,35.0,20.9,50.0,203.0,19.628571428571426,0.0,0.0,6,6.5,22.614285714285717
2010-06-17,146.9,7.11,14.53,0.0,0,0.0,22.7,50.0,203.0,20.099999999999998,0.0,0.0,6,6.5,22.74285714285714
2010-06-18,146.69,5.42,12.71,0.0,0,0.0,21.6,50.0,199.0,20.485714285714284,0.0,0.0,6,6.5,23.04285714285714
2010-06-19,146.48,5.34,12.52,0.0,0,0.5,21.9,50.5,193.0,20.67142857142857,0.0,0.0,6,6.0,23.54285714285714
2010-06-20,146.27,5.42,12.48,0.0,0,0.0,23.1,50.5,193.0,21.04285714285714,0.0,0.0,6,29.5,23.714285714285715
2010-06-21,146.08,6.57,12.53,0.0,0,4.5,23.1,47.0,197.5,21.82857142857143,0.0,0.0,6,32.0,23.9
2010-06-22,145.87,5.58,12.42,0.0,0,0.0,23.6,40.0,194.5,22.414285714285715,0.0,0.0,6,33.0,23.557142857142857
2010-06-23,145.69,6.89,12.36,0.0,0,1.5,22.3,6.5,97.0,22.614285714285717,0.0,0.0,6,71.0,23.37142857142857
2010-06-24,145.5,5.61,12.27,0.0,0,0.0,23.6,6.5,87.5,22.74285714285714,0.0,0.0,6,72.5,23.357142857142858
2010-06-25,145.28,4.81,12.3,0.0,0,0.0,23.7,6.5,75.5,23.04285714285714,0.0,0.0,6,72.5,23.371428571428567
2010-06-26,145.02,4.28,12.25,0.0,0,0.0,25.4,6.0,75.5,23.54285714285714,0.0,0.0,6,73.0,23.114285714285717
2010-06-27,144.79,7.27,12.1,0.0,0,23.5,24.3,29.5,99.0,23.714285714285715,0.0,0.0,6,57.0,23.099999999999998
2010-06-28,144.75,13.23,15.64,0.0,0,7.0,24.4,32.0,106.0,23.9,0.0,0.0,6,50.5,23.099999999999998
2010-06-29,144.51,7.39,15.69,0.0,0,1.0,21.2,33.0,107.0,23.557142857142857,0.0,0.0,6,52.0,23.52857142857143
2010-06-30,144.35,34.63,35.8,0.0,0,39.5,21.0,71.0,146.5,23.37142857142857,0.0,0.0,6,15.5,23.985714285714284
2010-07-01,144.11,24.73,32.87,0.0,0,1.5,23.5,72.5,148.0,23.357142857142858,0.0,0.0,7,14.0,24.24285714285714
2010-07-02,143.99,14.64,17.5,0.0,0,0.0,23.8,72.5,148.0,23.371428571428567,0.0,0.0,7,24.5,24.228571428571424
2010-07-03,143.97,12.31,11.74,0.0,0,0.5,23.6,73.0,148.5,23.114285714285717,0.0,0.0,7,29.0,24.514285714285712
2010-07-04,144.01,12.34,10.34,0.0,0,7.5,24.2,57.0,156.0,23.099999999999998,0.0,0.0,7,26.5,24.37142857142857
2010-07-05,144.08,10.68,8.94,0.0,0,0.5,24.4,50.5,137.5,23.099999999999998,0.0,0.0,7,26.0,24.385714285714283
2010-07-06,144.14,9.37,7.92,0.0,0,2.5,24.2,52.0,140.0,23.52857142857143,0.0,0.0,7,24.0,23.928571428571427
2010-07-07,144.21,10.55,7.93,0.0,0,3.0,24.2,15.5,143.0,23.985714285714284,0.0,0.0,7,30.5,23.328571428571426
2010-07-08,144.27,8.58,8.0,0.0,0,0.0,25.3,14.0,143.0,24.24285714285714,0.0,0.0,7,48.0,22.75714285714286
2010-07-09,144.26,7.95,7.95,0.0,0,10.5,23.7,24.5,153.5,24.228571428571424,0.0,0.0,7,39.5,22.685714285714283
2010-07-10,144.32,9.7,7.95,0.0,0,5.0,25.6,29.0,158.5,24.514285714285712,0.0,0.0,7,36.5,22.457142857142856
2010-07-11,144.33,7.93,7.93,0.0,0,5.0,23.2,26.5,163.5,24.37142857142857,0.0,0.0,7,31.5,22.942857142857143
2010-07-12,144.33,7.64,7.93,0.0,0,0.0,24.5,26.0,163.5,24.385714285714283,0.0,0.0,7,31.5,23.485714285714284
2010-07-13,144.29,6.43,7.89,0.0,0,0.5,21.0,24.0,164.0,23.928571428571427,0.0,0.0,7,31.0,24.571428571428566
2010-07-14,144.27,7.87,7.87,0.0,0,9.5,20.0,30.5,165.5,23.328571428571426,0.0,0.0,7,21.5,25.87142857142857
2010-07-15,144.3,12.39,9.17,0.0,0,17.5,21.3,48.0,176.0,22.75714285714286,0.0,0.0,7,4.0,26.842857142857145
2010-07-16,144.35,14.17,15.93,0.0,0,2.0,23.2,39.5,143.0,22.685714285714283,0.0,0.0,7,2.0,27.799999999999994
2010-07-17,144.32,11.81,11.52,0.0,0,2.0,24.0,36.5,145.0,22.457142857142856,0.0,0.0,7,0.0,28.44285714285714
2010-07-18,144.3,11.18,13.81,0.0,0,0.0,26.6,31.5,145.0,22.942857142857143,0.0,0.0,7,0.0,28.585714285714285
2010-07-19,144.19,8.78,10.81,0.0,0,0.0,28.3,31.5,144.5,23.485714285714284,0.0,0.0,7,43.0,28.214285714285715
2010-07-20,144.16,7.2,8.07,0.0,0,0.0,28.6,31.0,144.5,24.571428571428566,0.0,0.0,7,43.0,28.199999999999996
2010-07-21,144.11,6.12,6.99,0.0,0,0.0,29.1,21.5,140.0,25.87142857142857,0.0,0.0,7,43.0,28.057142857142853
2010-07-22,144.11,5.15,5.44,0.0,0,0.0,28.1,4.0,140.0,26.842857142857145,0.0,0.0,7,62.0,27.585714285714285
2010-07-23,144.08,4.46,5.91,0.0,0,0.0,29.9,2.0,138.5,27.799999999999994,0.0,0.0,7,66.5,26.77142857142857
2010-07-24,144.02,4.17,5.88,0.0,0,0.0,28.5,0.0,138.5,28.44285714285714,0.0,0.0,7,66.5,26.52857142857143
2010-07-25,143.96,4.05,5.76,0.0,0,0.0,27.6,0.0,138.5,28.585714285714285,0.0,0.0,7,66.5,26.485714285714284
2010-07-26,143.91,3.91,4.77,0.0,0,43.0,25.7,43.0,181.5,28.214285714285715,0.0,0.0,7,23.5,26.771428571428572
2010-07-27,143.88,3.47,4.62,0.0,0,0.0,28.5,43.0,158.0,28.199999999999996,0.0,0.0,7,23.5,26.52857142857143
2010-07-28,143.82,2.97,5.52,0.0,0,0.0,28.1,43.0,151.0,28.057142857142853,0.0,0.0,7,23.5,26.54285714285714
2010-07-29,143.72,3.87,6.4,0.0,0,19.0,24.8,62.0,169.0,27.585714285714285,0.0,0.0,7,4.5,27.071428571428573
2010-07-30,143.65,4.7,6.39,0.0,0,4.5,24.2,66.5,134.0,26.77142857142857,0.0,0.0,7,0.0,27.64285714285714
2010-07-31,143.57,3.55,6.34,0.0,0,0.0,26.8,66.5,132.5,26.52857142857143,0.0,0.0,7,0.0,27.914285714285715
2010-08-01,143.46,3.25,6.31,0.0,0,0.0,27.3,66.5,132.5,26.485714285714284,0.0,0.0,8,0.0,28.14285714285714
2010-08-02,143.34,2.7,6.28,0.0,0,0.0,27.7,23.5,132.0,26.771428571428572,0.0,0.0,8,0.0,28.099999999999998
2010-08-03,143.22,3.27,6.28,0.0,0,0.0,26.8,23.5,124.5,26.52857142857143,0.0,0.0,8,0.0,28.17142857142857
2010-08-04,143.11,3.97,6.41,0.0,0,0.0,28.2,23.5,124.0,26.54285714285714,0.0,0.0,8,6.0,27.942857142857143
2010-08-05,143.01,2.9,6.41,0.0,0,0.0,28.5,4.5,121.5,27.071428571428573,0.0,0.0,8,8.5,27.814285714285713
2010-08-06,142.89,2.93,6.41,0.0,0,0.0,28.2,0.0,118.5,27.64285714285714,0.0,0.0,8,8.5,27.557142857142853
2010-08-07,142.74,2.87,6.32,0.0,0,0.0,28.7,0.0,118.5,27.914285714285715,0.0,0.0,8,13.5,26.87142857142857
2010-08-08,142.63,3.06,6.22,0.0,0,0.0,28.9,0.0,108.0,28.14285714285714,0.0,0.0,8,26.5,26.599999999999998
2010-08-09,142.49,2.27,6.19,0.0,0,0.0,27.4,0.0,103.0,28.099999999999998,0.0,0.0,8,27.0,26.71428571428571
2010-08-10,142.35,2.3,6.18,0.0,0,0.0,27.3,0.0,98.0,28.17142857142857,0.0,0.0,8,27.0,26.985714285714284
2010-08-11,142.22,6.34,6.09,0.0,0,6.0,26.6,6.0,104.0,27.942857142857143,0.0,0.0,8,21.0,26.957142857142852
2010-08-12,142.31,6.47,5.95,0.0,0,2.5,27.6,8.5,106.0,27.814285714285713,0.0,0.0,8,18.5,26.585714285714282
2010-08-13,142.27,4.04,5.85,0.0,0,0.0,26.4,8.5,96.5,27.557142857142853,0.0,0.0,8,18.5,26.285714285714285
2010-08-14,142.18,3.64,5.69,0.0,0,5.0,23.9,13.5,84.0,26.87142857142857,0.0,0.0,8,13.5,26.557142857142853
